eu
     19599
    357.111301555      81.839465362      38.932952588
    354.566604664      83.184750983      37.632874572
    351.987952406      84.410496910      36.130222992
    349.382643870      85.494055569      34.433234997
    346.761377489      86.414133760      32.553560501
    344.138326185      87.151664563      30.506259131
    341.530958559      87.690680920      28.309556820
    338.959581411      88.019115283      25.984337709
    336.446615973      88.129445445      23.553384027
    334.015662291      88.019115283      21.040418589
    331.690443180      87.690680920      18.469041441
    329.493740869      87.151664563      15.861673815
    327.446439499      86.414133760      13.238622511
    325.566765003      85.494055569      10.617356130
    323.869777008      84.410496910       8.012047594
    322.367125428      83.184750983       5.433395336
    321.067047412      81.839465362       2.888698445
    317.852622523      79.673600538       0.854383356
    357.896330723      77.930347061      47.021908067
    356.089300780      80.291748403      43.801641002
    353.664440774      81.784590813      42.525630993
    351.198193788      83.164014498      41.064976787
    348.694208232      84.409877506      39.426210238
    346.159020415      85.502805746      37.618470937
    343.602219195      86.424822072      35.653624152
    341.036444237      87.160008413      33.546221135
    338.477185825      87.695156111      31.313268916
    335.942373709      88.020351874      28.973796453
    333.451769180      88.129445445      26.548230820
    331.026203547      88.020351874      24.057626291
    328.686731084      87.695156111      21.522814175
    326.453778865      87.160008413      18.963555763
    324.346375848      86.424822072      16.397780805
    322.381529063      85.502805746      13.840979585
    320.573789762      84.409877506      11.305791768
    318.935023213      83.164014498       8.801806212
    317.474369007      81.784590813       6.335559226
    316.198358998      80.291748403       3.910699220
    312.978091933      77.930347061       2.103669277
    354.837449929      78.621617397      48.696330026
    352.546215141      80.252434414      47.435956445
    350.206971752      81.775592224      46.006938530
    347.820830160      83.173119805      44.414393009
    345.391360303      84.427420254      42.665448232
    342.924787992      85.521733011      40.769429185
    340.430084972      86.440640350      38.737939517
    337.918921308      87.170591610      36.584808338
    335.405458015      87.700410979      34.325879045
    332.905973432      88.021749953      31.978633185
    330.438337156      88.129445445      29.561662844
    328.021366815      88.021749953      27.094026568
    325.674120955      87.700410979      24.594541985
    323.415191662      87.170591610      22.081078692
    321.262060483      86.440640350      19.569915028
    319.230570815      85.521733011      17.075212008
    317.334551768      84.427420254      14.608639697
    315.585606991      83.173119805      12.179169840
    313.993061470      81.775592224       9.793028248
    312.564043555      80.252434414       7.453784859
    311.303669974      78.621617397       5.162550071
    351.186889678      78.606830676      52.377196237
    348.989126527      80.263007963      50.968537158
    346.736346539      81.800982935      49.410247251
    344.430031650      83.204793684      47.707738508
    342.073950670      84.458923099      45.868200787
    339.674294537      85.548688949      43.900754196
    337.239719626      86.460664859      41.816507546
    334.781274755      87.183110495      39.628498329
    332.312195730      87.706383866      37.351497948
    329.847564155      88.023305601      35.001678884
    327.403843380      88.129445445      32.596156620
    324.998321116      88.023305601      30.152435845
    322.648502052      87.706383866      27.687804270
    320.371501671      87.183110495      25.218725245
    318.183492454      86.460664859      22.760280374
    316.099245804      85.548688949      20.325705463
    314.131799213      84.458923099      17.926049330
    312.292261492      83.204793684      15.569968350
    310.589752749      81.800982935      13.263653461
    309.031462842      80.263007963      11.010873473
    307.622803763      78.606830676       8.813110322
    347.519341848      78.646046850      55.964300430
    345.415106514      80.312528217      54.427497458
    343.248196148      81.853431187      52.758823322
    341.020643708      83.254455974      50.963586978
    338.736576276      84.501771023      49.048733810
    336.402311643      85.582350057      47.022970530
    334.026373813      86.484331307      44.896804428
    331.619407899      87.197380793      42.682477756
    329.193982125      87.713037532      40.393785288
    326.764275587      88.025016459      38.045773919
    324.345663625      88.129445445      35.654336375
    321.954226081      88.025016459      33.235724413
    319.606214712      87.713037532      30.806017875
    317.317522244      87.197380793      28.380592101
    315.103195572      86.484331307      25.973626187
    312.977029470      85.582350057      23.597688357
    310.951266190      84.501771023      21.263423724
    309.036413022      83.254455974      18.979356292
    307.241176678      81.853431187      16.751803852
    305.572502542      80.312528217      14.584893486
    304.035699570      78.646046850      12.480658152
    343.831453732      78.728841035      59.481627103
    341.819713122      80.393695546      57.833295815
    339.737461812      81.928100996      56.069619485
    337.587374007      83.319116243      54.195573864
    335.374016768      84.554271804      52.217691411
    333.103923337      85.621866373      50.144160793
    330.785593362      86.511279575      47.984848663
    328.429404055      87.213285481      45.751228250
    326.047422811      87.720348413      43.456205726
    323.653121164      88.026881037      41.113844542
    321.261001060      88.129445445      38.738998940
    318.886155458      88.026881037      36.346878836
    316.543794274      87.720348413      33.952577189
    314.248771750      87.213285481      31.570595945
    312.015151337      86.511279575      29.214406638
    309.855839207      85.621866373      26.896076663
    307.782308589      84.554271804      24.625983232
    305.804426136      83.319116243      22.412625993
    303.930380515      81.928100996      20.262538188
    302.166704185      80.393695546      18.180286878
    300.518372897      78.728841035      16.168546268
    340.118579396      78.847997202      62.947279571
    338.197821436      80.501507268      61.201398853
    336.198825426      82.021707573      59.355538956
    334.124937290      83.396759305      57.414219208
    331.981194914      84.615292947      55.383474881
    329.774388330      85.666672419      53.270932744
    327.513052633      86.541271241      51.085816514
    325.207380490      87.230747378      48.838869437
    322.869046921      87.728301009      46.542186954
    320.510947121      88.028898355      44.208960461
    318.146857518      88.129445445      41.853142482
    315.791039539      88.028898355      39.489052879
    313.457813046      87.728301009      37.130953079
    311.161130563      87.230747378      34.792619510
    308.914183486      86.541271241      32.486947367
    306.729067256      85.666672419      30.225611670
    304.616525119      84.615292947      28.018805086
    302.585780792      83.396759305      25.875062710
    300.644461044      82.021707573      23.801174574
    298.798601147      80.501507268      21.802178564
    297.052720429      78.847997202      19.881420604
    336.375393469      78.998407101      66.375393469
    334.543959516      80.632450211      64.543959516
    332.626841473      82.131960613      62.626841473
    330.628047827      83.485988950      60.628047827
    328.553084835      84.684054130      58.553084835
    326.409009812      85.716380389      56.409009812
    324.204421543      86.574143424      54.204421543
    321.949377026      87.249713917      51.949377026
    319.655228910      87.736884788      49.655228910
    317.334385096      88.031067751      47.334385096
    315.000000000      88.129445445      45.000000000
    312.665614904      88.031067751      42.665614904
    310.344771090      87.736884788      40.344771090
    308.050622974      87.249713917      38.050622974
    305.795578457      86.574143424      35.795578457
    303.590990188      85.716380389      33.590990188
    301.446915165      84.684054130      31.446915165
    299.371952173      83.485988950      29.371952173
    297.373158527      82.131960613      27.373158527
    295.456040484      80.632450211      25.456040484
    293.624606531      78.998407101      23.624606531
     70.118579396      78.847997202     332.947279571
     68.197821436      80.501507268     331.201398853
     66.198825426      82.021707573     329.355538956
     64.124937290      83.396759305     327.414219208
     61.981194914      84.615292947     325.383474881
     59.774388330      85.666672419     323.270932744
     57.513052633      86.541271241     321.085816514
     55.207380490      87.230747378     318.838869437
     52.869046921      87.728301009     316.542186954
